2073925,16
2077604,2
2088406,14
2089183,6
2099808,9
2106782,10
2106799,10
2110065,2
2110172,6
2112383,11
2115774,2
2117052,11
2124977,11
2125064,2
2125421,11
2125862,0
2127272,15
2134425,1
2135950,16
2148153,13
2149450,13
2149476,19
2154520,11
2160513,2
2161225,16
2168270,13
2168609,19
2168620,19
2169230,16
2169705,18
2186756,18
2186758,17
2194972,18
2198987,9
2199023,6
2202128,6
2202744,10
2207376,16
2209957,8
2210015,8
2210049,5
2210081,8
2210318,12
2211010,12
2211090,2
2211966,13
2220381,8
2220810,9
2224266,1
2231899,18
2233217,6
2238409,17
2239440,8
2241904,5
2244117,1
2245395,11
2245739,6
2245773,18
2246371,0
2251482,15
2253808,7
2256186,8
2258496,18
2262145,18
2262225,18
2262377,4
2263981,17
2263482,9
2273559,18
2277143,12
2277353,19
2277831,8
2277887,3
2279545,7
2286222,3
2286525,14
2287192,2
2287200,2
2289665,17
2293526,18
2293633,13
2293643,17
2293678,18
2297161,9
2298017,17
2318430,15
2327337,14
2328300,16
2328334,17
2328348,18
2330961,1
2331431,17
2333145,17
2334256,12
2338568,2
2340730,18
2344653,7
2346808,1
2346989,11
2349471,2
2349551,16
2349560,2
2349567,9
2349870,14
2356600,7
2358350,12
2358364,0
2358600,19
2359722,10
2360582,16
2360801,0
2362370,17
2364655,18
2367287,13
2375100,18
2376682,6
2375882,7
2375960,9
2377287,2
2377470,14
2378488,5
2383223,16
2383762,0
2388065,12
2388605,5
2388834,2
2388872,0
2388878,14
2388909,11
2392208,14
2396042,8
2398293,8
2398300,17
2398304,16
2398277,18
2402549,0
2402555,0
2405751,6
2406103,4
2406704,16
2407353,1
2409236,9
2409546,6
2409611,18
2410062,1
2410803,8
2411695,17
2418530,13
2422534,9
2423564,10
2424011,8
2430363,3
2435216,17
2435949,1
2435993,9
2436835,2
2439097,17
2441059,6
2441149,0
2441157,9
2441183,9
2444357,0
2994600,6
2445219,19
2445845,16
2447773,2
2449332,5
2454284,6
2456256,19
2461054,2
2461063,1
2467078,19
2469872,18
2475892,17
2480277,10
2492809,16
2492813,19
2515750,2
2523827,9
2532204,2
2532328,9
2532505,7
2534724,10
2540167,15
2540485,16
2540870,18
2541426,7
2548163,11
2555447,9
2564585,17
2573350,11
2573485,0
2574246,0
2574355,10
2574408,12
2574421,8
2574481,11
2574637,10
2582122,14
2583323,8
2585558,10
2593005,7
2594464,10
2594493,5
2596019,1
2596245,0
2596286,0
2596409,19
2596435,0
2596454,4
2600715,2
2600866,0
2601926,8
2602448,11
2603832,4
2604887,2
2607114,18
2607371,14
2994606,6
2615306,2
2615325,12
2615480,0
2615581,0
2616631,7
2617676,16
2617832,4
2620491,11
2620517,0
2621037,14
2621065,14
2621517,17
2621523,8
2622407,8
2622694,0
2622733,0
2630409,2
2634188,10
2635203,16
2635476,7
2639680,11
2648009,14
2648094,3
2650585,2
2650597,17
2652061,2
2652064,2
2652829,18
2653648,7
2653795,3
2654669,15
2662984,12
2663039,16
2666846,2
2674300,12
2685522,18
2685512,3
2685892,14
2686597,14
2686615,9
2687295,14
2687303,4
2687308,10
2688969,9
2691497,6
2691749,18
2692379,15
2693551,14
2699611,11
2699619,1
2699785,1
2700151,13
2700230,17
2701141,2
2702198,11
2705155,2
2705296,12
2705549,10
2706362,19
2707059,17
2707185,9
2707231,13
2707817,11
2707887,11
2708034,4
2708042,14
2708127,9
2708245,10
2709040,1
2709147,1
2709169,13
2713981,4
2713988,8
2713998,4
2720384,19
2720391,7
2721062,13
2721410,8
2721778,10
2722302,18
2723590,14
2723697,18
2724168,9
2726204,11
2726240,8
2726252,11
2726259,19
2729908,12
2733012,8
2739795,18
2743974,8
2745370,19
2747966,7
2753210,8
2756170,16
2756844,7
2757728,18
2759951,2
2764564,18
2769560,3
2770633,9
2771737,16
2773482,17
1793938,18
2777695,0
2790750,14
2790740,9
2793534,7
2800260,2
2803914,12
2805125,8
2805426,2
2806549,9
2806619,1
2811838,10
2813943,15
2817997,3
2827020,1
2827119,18
2830022,11
2831602,8
2833971,2
2835382,12
2835395,11
2835408,6
2835417,4
2835442,13
2835460,11
2835482,17
2835501,13
2835512,2
2835526,9
2835551,9
2838734,7
2838747,10
2838792,11
2838892,1
2839075,15
2839437,14
2840112,6
2722239,9
2842167,0
2843313,4
2843337,1
2848390,12
2848422,19
2848399,12
2849544,0
2850932,6
2855342,3
2855692,4
2856368,1
2856398,14
2858502,2
2861065,5
2861348,0
238360,10
2865674,7
2868765,19
2868961,8
2881100,18
2883128,18
2883609,18
2886916,14
2899296,14
2901559,1
5280866,9
2917574,17
2911445,8
2920119,13
2921268,17
2924047,18
2925041,8
2929870,18
2930801,3
2934937,0
2935535,0
2937616,8
2941472,10
2941918,18
2943503,4
2943510,3
2943552,0
2943563,4
1707783,16
2954580,11
2958760,3
2959458,9
2964829,1
2965398,9
2965587,1
2966416,13
2967307,14
2967671,12
2972101,18
2973380,7
2977650,17
2978648,2
2982516,15
2982991,13
2993054,6
2993656,8
2995366,18
2995399,15
2995418,15
2995445,16
3004822,18
3004838,13
3006323,17
3009289,3
3010770,14
3015899,18
3018032,2
3026900,2
3026907,14
3031668,14
3038280,2
3038298,0
3042390,5
3192783,19
3044017,18
3044240,14
3047422,6
3050202,18
3050222,3
3050268,1
3063647,0
3064126,13
3072041,12
3074072,7
3074499,14
3075709,14
3079438,5
3079454,18
3084457,1
3085880,17
3089490,0
3091509,10
3091514,8
3091518,10
3091536,6
3096595,14
3102574,9
3103348,1
3103660,14
3105409,14
3108671,0
3108750,8
3108771,8
3108787,8
3109553,0
3116297,1
3110902,16
3119077,11
3121562,2
3123231,8
3123828,8
3124542,7
3124545,18
3131574,17
3143583,19
3146883,17
3153564,1
3164830,9
3171458,19
3171830,11
3173198,0
3176685,10
3177189,0
3179280,5
3181626,4
3182140,18
3191170,19
3192425,3
3192442,8
3193363,18
3197005,8
3202815,5
3202946,3
3205465,0
3205478,6
3214986,3
3218554,3
3219390,11
3222533,11
3222553,0
3222696,0
3223133,11
3225209,19
3226194,3
3226603,18
3226611,16
3230616,2
3234167,10
3243318,14
3252056,14
3253429,8
3253489,8
3253678,11
3254031,8
3257301,12
3257314,8
3258033,11
3259788,8
3268240,12
3268722,16
3271565,3
3271862,18
3272360,9
3276519,14
3280593,17
3281426,17
3285526,4
3292851,3
3316410,3
3328404,19
3330769,1
3336705,12
3352133,2
3356103,15
3356823,16
3363884,11
3375012,10
3378732,16
3380503,17
3380540,14
3384675,18
3387890,18
3392792,13
3393255,18
3399131,17
3400025,6
3400128,5
3400189,14
3403619,2
3404649,15
3405609,17
3415031,10
3415426,16
3416703,12
3419235,16
3420259,1
3423460,8
3429337,2
3434902,15
3435212,16
3436063,14
3439859,12
3451694,13
3452619,1
3453931,14
3455975,2
3456045,18
3460499,1
3460536,3
3463562,17
3466123,14
3467959,11
3467964,14
3468243,4
3468568,2
3469982,14
3477916,2
3480587,18
3482314,8
3485749,18
3485763,18
3489595,12
3491825,16
3502106,13
3503471,12
3503760,11
3504873,14
3507175,3
3507373,3
3509325,14
3510161,0
3510172,11
3511098,6
3511382,6
3513824,19
3514192,4
3517503,8
3540631,2
3540748,3
3546070,2
3548604,14
3548714,16
3550354,9
3550369,7
3550421,9
3550458,10
3550491,3
3551537,2
3551629,7
3552592,14
3562028,19
3562045,19
3562545,16
3562552,19
3562561,4
3564837,18
3568506,10
3570742,19
3570761,13
3572868,3
3574925,1
3575456,1
3577823,18
3582601,16
3582714,6
3584912,8
3584958,2
3585091,12
3585123,2
3585146,10
3585167,9
3585166,1
3585409,19
3585425,19
3587664,12
3588198,12
3588200,10
3588291,14
3588296,8
3588370,14
3595040,0
3600958,1
3601103,19
3609493,2
3616021,3
3617522,2
3618062,3
3618104,0
3630285,2
3630293,2
3640010,14
3643325,9
3646221,5
3647357,14
3647370,12
3649242,3
3651185,14
3657924,8
3659334,2
3659371,6
3659380,10
3664781,18
3668518,12
3673098,0
3676894,4
3683524,12
3699774,4
3700629,3
3705547,7
3709310,10
3709681,8
3710027,14
3710649,14
3710722,3
3710917,3
3712837,18
3714506,18
3724566,17
3726670,8
3726783,17
3727254,10
3729297,0
3729458,4
3730103,8
3732230,1
3734181,0
3737580,4
3737603,1
3740629,19
3742397,9
3742467,13
3743546,5
3743818,17
3745370,17
3745620,12
3745632,12
3747704,11
3747764,12
3748354,1
3748737,1
3749162,12
3749331,11
3755081,14
3755470,12
3760986,11
3761734,14
3768733,9
3768960,8
3770839,1
3771359,3
3774156,19
3777366,10
3791496,3
3791524,9
3793227,2
3801338,11
3804377,8
3804389,8
3804440,14
3806069,11
3806072,0
3806078,0
3809514,18
3813008,14
3826614,1
3829842,10
3835323,18
3838882,14
3842049,2
3842169,7
3847897,2
3847901,8
3848227,6
3848599,14
3849552,4
3859584,19
3861847,12
3862279,17
3864230,11
3866050,17
3866391,8
3867357,2
3871565,6
3872105,17
3872134,14
3877246,2
3878642,17
3881588,11
3884578,3
3888321,19
3894428,10
3888936,14
3891449,11
3900774,12
3900792,18
3901445,11
3902220,2
3908007,14
3916380,16
3916434,8
3916546,8
3916634,19
3916640,5
3916650,5
3929753,19
3935059,4
3941037,19
3945583,16
3945582,16
3945942,13
3947932,8
3954770,2
3961536,11
3961773,14
3963093,17
3963828,9
3971177,2
3972679,6
3975045,14
3975063,18
3975109,12
3976129,4
3982199,17
3984084,8
3984207,16
3986006,12
3986083,12
3986434,17
3991155,18
3991159,8
3993007,4
3993314,4
3993364,6
3993373,1
3993939,6
4009077,2
4009146,12
4010590,12
4010605,4
4012577,9
4018593,2
4025595,3
4025665,11
4025666,11
4025667,14
4025668,4
4026596,17
4026607,8
4027029,12
4031264,9
4031984,17
4033185,3
4033882,11
4041694,18
4041800,12
4042603,17
4042739,18
4048214,15
4052543,3
4033527,5
4061459,1
4063802,4
4070136,15
4070305,1
4070312,9
4071708,9
4073407,0
4074194,5
4080953,11
4084252,18
4084515,4
4084530,8
4088069,5
4088945,17
4090030,0
4093402,12
4102502,5
4105503,1
4109741,4
4111490,9
4113424,5
4113914,16
4119050,15
4121486,0
4126740,0
4145720,14
4147060,10
4147036,18
4147038,15
4147079,11
4147101,10
4147106,15
4148652,19
4148725,4
4153888,2
4169495,8
4174899,14
4174922,11
4174959,12
4174994,11
4176867,2
4179435,17
4181761,16
4182185,9
4184969,10
4185455,9
4187160,4
4193850,12
4195209,9
4196681,11
4196729,9
4196738,0
4196753,8
4196765,11
4204396,1
4205664,1
4209238,2
4213304,14
4214401,2
4214889,7
4221056,8
4221115,1
4221139,1
4225218,0
4232415,6
4232480,2
4232493,6
4233524,2
4237231,3
4238174,17
4238647,7
4246299,10
4247436,12
4250176,19
4252218,13
4255399,16
4255574,8
4256396,3
4263565,6
4265771,17
4266079,4
4266121,5
4266470,2
4268189,12
4272551,5
4272557,0
4272559,5
4272570,4
4272737,17
4274056,11
4286308,16
4288538,0
4293802,8
4294076,1
4299677,16
4300372,12
4301706,8
4302087,1
4304847,14
4305077,3
4305083,18
4306991,2
4308096,0
4308176,5
4312668,1
4312675,1
4314809,3
4318602,19
4318615,1
4322089,18
4322919,4
4323032,7
4325161,1
4332848,11
4334731,2
4335651,16
4340691,16
4341121,2
4342737,11
4342754,9
4342820,19
4342829,4
4343072,17
4343136,18
4347196,14
4350920,8
4352454,5
4352483,2
4352576,18
4352757,9
4354916,7
4355824,14
4356439,10
4357256,12
4361208,5
4361965,14
4366003,11
4365924,14
4373707,9
4376147,4
4378806,14
4381866,0
4381137,11
4381714,9
4381730,1
4384451,7
4385506,11
4395981,13
4395997,13
4396006,13
4396787,19
4402896,17
4402911,9
4407429,12
4408436,13
4419339,11
4423696,1
4423782,15
4423867,12
4427450,5
4427460,12
4433982,14
4443958,7
4445685,11
4446862,18
4448103,18
4451258,18
4458163,7
4463203,3
4466719,13
4472438,2
4484036,11
4484399,11
4484621,9
4484823,17
4486968,11
4493021,2
4494245,14
4498390,12
4499017,12
4500246,4
4501327,5
4501927,18
4502733,18
4506030,16
4508823,19
4508885,4
4511106,2
4513456,14
4516776,5
4517118,5
4517131,16
4517156,19
4517363,13
4518991,11
4520179,1
4528825,11
4528875,5
4531273,0
4533933,5
4535677,6
4535756,4
4536307,17
4542212,10
4544229,14
4549078,11
4554159,8
4557222,11
4557235,3
4560598,1
4569447,9
4572388,14
4575592,16
4575609,16
4579957,11
4580300,0
4580304,16
4580315,16
4582844,18
4592636,12
4592649,18
4592659,4
4594855,15
4598326,17
4601703,8
4601868,4
4607961,1
4609826,6
4609829,14
4610340,18
4610474,1
4610641,10
